Program Code,Program Title,Category Code,Category Title,Four Digit Code,Four Digit Title,Note,Warehouse Load Date,Version
430106,Forensic Science and Technology,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,"",06/11/14 08:42 AM,2010
430107,Criminal Justice/Police Science,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,"",06/11/14 08:42 AM,2010
430116,Cyber/Computer Forensics and Counterterrorism,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,New in 2010,06/11/14 08:42 AM,2010
430118,Law Enforcement Intelligence Analysis,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,New in 2010,06/11/14 08:42 AM,2010
430122,Maritime Law Enforcement,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,New in 2010,06/11/14 08:42 AM,2010
430199,"Corrections and Criminal Justice, Other",43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES",4301,Criminal Justice and Corrections,"",06/11/14 08:42 AM,2010
440400,Public Administration,44,PUBLIC ADMINISTRATION AND SERVICES+B1671+B1663,4404,Public Administration,"",06/11/14 08:42 AM,1990
440599,"Public Policy Analysis, Other",44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS,4405,Public Policy Analysis,New in 2010,06/11/14 08:42 AM,2010
449900,"Public Administration and Services, Other",44,PUBLIC ADMINISTRATION AND SERVICES+B1671+B1663,4499,"Public Administration and Services, Other","",06/11/14 08:42 AM,1990
450401,Criminology,45,SOCIAL SCIENCES,4504,Criminology,"",06/11/14 08:42 AM,2010
450801,"History, General",45,SOCIAL SCIENCES AND HISTORY,4508,History,"",06/11/14 08:42 AM,1990
451002,American Government and Politics (United States),45,SOCIAL SCIENCES,4510,Political Science and Government,"",06/11/14 08:42 AM,2010
451003,Canadian Government and Politics,45,SOCIAL SCIENCES,4510,Political Science and Government,"",06/11/14 08:42 AM,2010
451004,Political Economy,45,SOCIAL SCIENCES,4510,Political Science and Government,New in 2010,06/11/14 08:42 AM,2010
460201,Carpentry/Carpenter,46,CONSTRUCTION TRADES,4602,Carpenters,"",06/11/14 08:42 AM,2010
460302,Electrician,46,CONSTRUCTION TRADES,4603,Electrical and Power Transmission Installers,"",06/11/14 08:42 AM,2010
460403,Building/Home/Construction Inspection/Inspector,46,CONSTRUCTION TRADES,4604,"Building/Construction Finishing, Management, and Inspection","",06/11/14 08:42 AM,2010
460404,Drywall Installation/Drywaller,46,CONSTRUCTION TRADES,4604,"Building/Construction Finishing, Management, and Inspection","",06/11/14 08:42 AM,2010
460415,Building Construction Technology,46,CONSTRUCTION TRADES,4604,"Building/Construction Finishing, Management, and Inspection",New in 2010,06/11/14 08:42 AM,2010
460500,Plumbers and Pipefitters,46,CONSTRUCTION TRADES,4605,Plumbers and Pipefitters,"",06/11/14 08:42 AM,1990
460503,Plumbing Technology/Plumber,46,CONSTRUCTION TRADES,4605,Plumbing and Related Water Supply Services,"",06/11/14 08:42 AM,2010
470101,"Electrical/Electronics Equipment Installation and Repair, General",47,MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS,4701,Electrical/Electronics Maintenance and Repair Technology,"",06/11/14 08:42 AM,2010
470102,Business Machine Repair,47,MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS,4701,Electrical/Electronics Maintenance and Repair Technology,"",06/11/14 08:42 AM,2010
470106,Appliance Installation and Repair Technology/Technician,47,MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS,4701,Electrical/Electronics Maintenance and Repair Technology,"",06/11/14 08:42 AM,2010
470401,Instrument Calibration and Repairer,47,MECHANICS AND REPAIRERS,4704,Miscellaneous Mechanics and Repairers,"",06/11/14 08:42 AM,1990
470408,Watchmaking and Jewelrymaking,47,MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS,4704,Precision Systems Maintenance and Repair Technologies,"",06/11/14 08:42 AM,2010
470499,"Precision Systems Maintenance and Repair Technologies, Other",47,MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS,4704,Precision Systems Maintenance and Repair Technologies,"",06/11/14 08:42 AM,2010
480105,Mechanical Drafting,48,PRECISION PRODUCTION TRADES,4801,Drafting,"",06/11/14 08:42 AM,1990
480503,Machine Shop Technology/Assistant,48,PRECISION PRODUCTION,4805,Precision Metal Working,"",06/11/14 08:42 AM,2010
489900,"Precision Production Trades, Other",48,PRECISION PRODUCTION TRADES,4899,"Precision Production Trades, Other","",06/11/14 08:42 AM,1990
490102,Airline/Commercial/Professional Pilot and Flight Crew,49,TRANSPORTATION AND MATERIALS MOVING,4901,Air Transportation,"",06/11/14 08:42 AM,2010
490104,Aviation/Airway Management and Operations,49,TRANSPORTATION AND MATERIALS MOVING,4901,Air Transportation,"",06/11/14 08:42 AM,2010
490206,Mobil Crane Operation/Operator,49,TRANSPORTATION AND MATERIALS MOVING,4902,Ground Transportation,"",06/11/14 08:42 AM,2010
490299,"Ground Transportation, Other",49,TRANSPORTATION AND MATERIALS MOVING,4902,Ground Transportation,"",06/11/14 08:42 AM,2010
490304,"Diver, Professional and Instructor",49,TRANSPORTATION AND MATERIALS MOVING,4903,Marine Transportation,"",06/11/14 08:42 AM,2010
500000,VISUAL AND PERFORMING ARTS,50,VISUAL AND PERFORMING ARTS,5000,VISUAL AND PERFORMING ARTS,"",06/11/14 08:42 AM,1990
500599,"Dramatic/Theatre Arts and Stagecraft, Other",50,VISUAL AND PERFORMING ARTS,5005,Drama/Theatre Arts and Stagecraft,"",06/11/14 08:42 AM,2010
500714,Metal and Jewelry Arts,50,VISUAL AND PERFORMING ARTS,5007,Fine Arts and Art Studies,"",06/11/14 08:42 AM,1990
500799,"Fine Arts and Art Studies, Other",50,VISUAL AND PERFORMING ARTS,5007,Fine and Studio Arts,"",06/11/14 08:42 AM,2010
520402,Executive Assistant/Executive Secretary,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5204,Business Operations Support and Assistant Services,"",06/11/14 08:42 AM,2010
520404,Medical Administrative Assistant/Secretary,52,BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES,5204,Administrative and Secretarial Services,"",06/11/14 08:42 AM,1990
520410,"Traffic, Customs, and Transportation Clerk/Technician",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5204,Business Operations Support and Assistant Services,"",06/11/14 08:42 AM,2010
520802,Actuarial Science,52,BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES,5208,Financial Management and Services,"",06/11/14 08:42 AM,1990
520805,Insurance and Risk Management,52,BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES,5208,Financial Management and Services,"",06/11/14 08:42 AM,1990
520900,Hospitality Services Management,52,BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES,5209,Hospitality Services Management,"",06/11/14 08:42 AM,1990
520906,Resort Management,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5209,Hospitality Administration/Management,"",06/11/14 08:42 AM,2010
521004,Labor Studies,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5210,Human Resources Management and Services,"",06/11/14 08:42 AM,2010
521201,"Management Information Systems, General",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5212,Management Information Systems and Services,"",06/11/14 08:42 AM,2010
521202,Business Computer Programming/Programmer,52,BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES,5212,Business Information Systems,"",06/11/14 08:42 AM,1990
521299,"Management Information Systems and Services, Other",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5212,Management Information Systems and Services,"",06/11/14 08:42 AM,2010
521401,"Marketing/Marketing Management, General",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5214,Marketing,"",06/11/14 08:42 AM,2010
521904,Apparel and Accessories Marketing Operations,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5219,"Specialized Sales, Merchandising and  Marketing Operations","",06/11/14 08:42 AM,2010
521907,Vehicle and Vehicle Parts and Accessories Marketing Operations,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5219,"Specialized Sales, Merchandising and  Marketing Operations","",06/11/14 08:42 AM,2010
529999,"Business, Management, Marketing, and Related Support Services, Other",52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",5299,"Business, Management, Marketing, and Related Support Services, Other","",06/11/14 08:42 AM,2010
530104,Honors/Regents High School/Secondary Diploma Program,53,HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES,5301,High School/Secondary Diploma Programs,"",06/11/14 08:42 AM,2010
530203,Certificate of IEP Completion Program,53,HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES,5302,High School/Secondary Certificate Programs,"",06/11/14 08:42 AM,2010
530299,"High School/Secondary Certificates, Other",53,HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES,5302,High School/Secondary Certificate Programs,"",06/11/14 08:42 AM,2010
540102,American  History (United States),54,HISTORY,5401,History,"",06/11/14 08:42 AM,2010
540103,European History,54,HISTORY,5401,History,"",06/11/14 08:42 AM,2010
600103,Endodontics Residency Program,60,RESIDENCY PROGRAMS,6001,Dental Residency Programs,"",06/11/14 08:42 AM,2010
600104,Oral and Maxillofacial Pathology Residency Program,60,RESIDENCY PROGRAMS,6001,Dental Residency Programs,"",06/11/14 08:42 AM,2010
600199,"Dental Residency Program, Other",60,RESIDENCY PROGRAMS,6001,Dental Residency Programs,"",06/11/14 08:42 AM,2010
600201,Aerospace Medicine,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2901,06/11/14 08:42 AM,2000
600205,Cardiology,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2905,06/11/14 08:42 AM,2000
600209,Colon and Rectal Surgery,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2909,06/11/14 08:42 AM,2000
600215,Diagnostic Radiology,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2915,06/11/14 08:42 AM,2000
600218,Family Medicine,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2918,06/11/14 08:42 AM,2000
600221,General Surgery,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2921,06/11/14 08:42 AM,2000
600228,Internal Medicine,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2928,06/11/14 08:42 AM,2000
600243,Otolaryngology,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2943,06/11/14 08:42 AM,2000
600255,Psychiatry,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2955,06/11/14 08:42 AM,2000
600256,Public Health Medicine,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2956,06/11/14 08:42 AM,2000
600261,Sports Medicine,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2961,06/11/14 08:42 AM,2000
600262,Thoracic Surgery,60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2962,06/11/14 08:42 AM,2000
600268,Geriatric Medicine (Internal Medicine),60,Residency Programs,6002,Medical Residency Programs,New in 2000,06/11/14 08:42 AM,2000
600299,"Medical Residency Programs, Other",60,Residency Programs,6002,Medical Residency Programs,Moved from 51.2999,06/11/14 08:42 AM,2000
600316,Veterinary Toxicology Residency Program,60,RESIDENCY PROGRAMS,6003,Veterinary Residency Programs,"",06/11/14 08:42 AM,2010
600402,Allergy and Immunology Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0202 to 60.0402,06/11/14 08:42 AM,2010
600403,Anesthesiology Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0203 to 60.0403,06/11/14 08:42 AM,2010
600419,Obstetrics and Gynecology Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0238 to 60.0419,06/11/14 08:42 AM,2010
600420,Occupational Medicine Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0239 to 60.0420,06/11/14 08:42 AM,2010
600425,Pediatrics Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0251 to 60.0425,06/11/14 08:42 AM,2010
600426,Physical Medicine and Rehabilitation Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0252 to 60.0426,06/11/14 08:42 AM,2010
600430,Radiation Oncology Residency Program,60,RESIDENCY PROGRAMS,6004,Medical Residency Programs - General Certificates,Moved from 60.0258 to 60.0430,06/11/14 08:42 AM,2010
600506,Child Abuse Pediatrics Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,New in 2010,06/11/14 08:42 AM,2010
600528,Interventional Cardiology Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,New in 2010,06/11/14 08:42 AM,2010
600543,Neuroradiology Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,New in 2010,06/11/14 08:42 AM,2010
600547,Orthopedic Surgery of the Spine Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,Moved from 60.0271 to 60.0547,06/11/14 08:42 AM,2010
600552,Pediatric Emergency Medicine Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,New in 2010,06/11/14 08:42 AM,2010
600564,Pediatric Rheumatology Residency Program,60,RESIDENCY PROGRAMS,6005,Medical Residency Programs - Subspecialty Certificates,New in 2010,06/11/14 08:42 AM,2010
600601,Podiatric Medicine and Surgery - 24 Residency Program,60,RESIDENCY PROGRAMS,6006,Podiatric Medicine Residency Programs,New in 2010,06/11/14 08:42 AM,2010
010101,"Agricultural Business and Management, General",01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0101,Agricultural Business and Management,"",06/11/14 08:42 AM,2010
010103,Agricultural Economics,01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0101,Agricultural Business and Management,"",06/11/14 08:42 AM,2010
010301,"Agricultural Production Operations, General",01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0103,Agricultural Production Operations,"",06/11/14 08:42 AM,2010
010307,Horse Husbandry/Equine Science and Management,01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0103,Agricultural Production Operations,"",06/11/14 08:42 AM,2010
010500,Agricultural Supplies and Related Services,01,AGRICULTURAL BUSINESS AND PRODUCTION,0105,Agricultural Supplies and Related Services,"",06/11/14 08:42 AM,1990
010505,Animal Training,01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0105,Agricultural and Domestic Animal Services,"",06/11/14 08:42 AM,2010
010699,"Applied Horticulture/Horticultural Business Services, Other",01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0106,Applied Horticulture and Horticultural Business Services,"",06/11/14 08:42 AM,2010
010700,International Agriculture,01,AGRICULTURAL BUSINESS AND PRODUCTION,0107,International Agriculture,"",06/11/14 08:42 AM,1990
011099,"Food Science and Technology, Other",01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0110,Food Science and Technology,"",06/11/14 08:42 AM,2010
011106,Range Science and Management,01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0111,Plant Sciences,"",06/11/14 08:42 AM,2010
011202,Soil Chemistry and Physics,01,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES",0112,Soil Sciences,"",06/11/14 08:42 AM,2010
020000,AGRICULTURAL SCIENCES,02,AGRICULTURAL SCIENCES,0200,AGRICULTURAL SCIENCES,"",06/11/14 08:42 AM,1990
020100,Agriculture/Agricultural Sciences,02,AGRICULTURAL SCIENCES,0201,Agriculture/Agricultural Sciences,"",06/11/14 08:42 AM,1990
020201,"Animal Sciences, General",02,AGRICULTURAL SCIENCES,0202,Animal Sciences,"",06/11/14 08:42 AM,1990
020203,Agricultural Animal Health,02,AGRICULTURAL SCIENCES,0202,Animal Sciences,"",06/11/14 08:42 AM,1990
020301,Food Sciences and Technology,02,AGRICULTURAL SCIENCES,0203,Food Sciences and Technology,"",06/11/14 08:42 AM,1990
020405,Plant Breeding and Genetics,02,AGRICULTURAL SCIENCES,0204,Plant Sciences,"",06/11/14 08:42 AM,1990
020407,Agricultural Plant Physiology,02,AGRICULTURAL SCIENCES,0204,Plant Sciences,"",06/11/14 08:42 AM,1990
030000,CONSERVATION AND RENEWABLE NATURAL RESOURCES,03,CONSERVATION AND RENEWABLE NATURAL RESOURCES,0300,CONSERVATION AND RENEWABLE NATURAL RESOURCES,"",06/11/14 08:42 AM,1990
030509,Wood Science and Wood Products/Pulp and Paper Technology,03,NATURAL RESOURCES AND CONSERVATION,0305,Forestry,"",06/11/14 08:42 AM,2010
030600,Wildlife and Wildlands Management,03,CONSERVATION AND RENEWABLE NATURAL RESOURCES,0306,Wildlife and Wildlands Management,"",06/11/14 08:42 AM,1990
050104,East Asian Studies,05,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",0501,Area Studies,"",06/11/14 08:42 AM,2010
050111,Scandinavian Studies,05,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",0501,Area Studies,"",06/11/14 08:42 AM,2010
050124,French Studies,05,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",0501,Area Studies,"",06/11/14 08:42 AM,2010
050128,Korean Studies,05,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES",0501,Area Studies,"",06/11/14 08:42 AM,2010
080205,Personal Services Marketing Operations,08,MARKETING OPERATIONS/MARKETING AND DISTRIBUTION,0802,Business and Personal Services Marketing Operations,"",06/11/14 08:42 AM,1990
080401,Financial Services Marketing Operations,08,MARKETING OPERATIONS/MARKETING AND DISTRIBUTION,0804,Financial Services Marketing Operations,"",06/11/14 08:42 AM,1990
080709,General Distribution Operations,08,MARKETING OPERATIONS/MARKETING AND DISTRIBUTION,0807,General/Retailing and Wholesaling Operations and Skills,"",06/11/14 08:42 AM,1990
080902,Hotel/Motel Services Marketing Operations,08,MARKETING OPERATIONS/MARKETING AND DISTRIBUTION,0809,Hospitality and Recreation Marketing Operations,"",06/11/14 08:42 AM,1990
090201,Advertising,09,COMMUNICATIONS,0902,Advertising,"",06/11/14 08:42 AM,1990
090501,Public Relations and Organizational Communications,09,COMMUNICATIONS,0905,Public Relations and Organizational Communications,"",06/11/14 08:42 AM,1990
090799,"Radio, Television, and Digital Communication, Other",09,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",0907,"Radio, Television, and Digital Communication","",06/11/14 08:42 AM,2010
090902,Public Relations/Image Management,09,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",0909,"Public Relations, Advertising, and Applied Communication","",06/11/14 08:42 AM,2010
090999,"Public Relations, Advertising, and Applied Communication, Other",09,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",0909,"Public Relations, Advertising, and Applied Communication","",06/11/14 08:42 AM,2010
091001,Publishing,09,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",0910,Publishing,"",06/11/14 08:42 AM,2010
099999,"Communication, Journalism, and Related Programs, Other",09,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS",0999,"Communication, Journalism, and Related Programs, Other","",06/11/14 08:42 AM,2010
100199,"Communications Technologies/Technicians, Other",10,COMMUNICATIONS TECHNOLOGIES,1001,Communications Technologies,"",06/11/14 08:42 AM,1990
100202,Radio and Television Broadcasting Technology/Technician,10,COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES,1002,Audiovisual Communications Technologies/Technicians,"",06/11/14 08:42 AM,2010
100308,Computer Typography and Composition Equipment Operator,10,COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES,1003,Graphic Communications,"",06/11/14 08:42 AM,2010
