site_id,site_name,tid
2679,"TAK1/TAB1, Pkinase_Tyr domain",107925
2680,"CDK2/Cyclin A1, Pkinase domain",107896
2681,"GABA transporter 2, SNF domain",100571
2682,"Legumain, Peptidase_C13 domain",11241
2683,"PDE7B protein, PDEase_I domain",106550
2684,"Proto-oncogene vav, SH2 domain",108313
2685,"MAP kinase ERK2, Pkinase domain",11080
2686,"Cathepsin B, Peptidase_C1 domain",108277
2687,"Cytochrome P450 1A1, p450 domain",11113
2688,"Deoxycytidine kinase, dNK domain",108359
2689,"Sterol-8,7-isomerase, EBP domain",106636
2690,"CD81 antigen, Tetraspannin domain",103124
2691,"Carbonic anhydrase, Pro_CA domain",107626
2692,"Cytochrome P450 71B1, p450 domain",105549
2693,"5'-nucleotidase, Metallophos domain",102621
2694,"CDK7/Cyclin H/MNAT1, Pkinase domain",107899
2695,"Histamine H2 receptor, 7tm_1 domain",11298
2696,"Glandular kallikrein, Trypsin domain",108296
2697,"Orexin receptor type 1, 7tm_1 domain",107669
2698,"Orexin receptor type 2, 7tm_1 domain",107668
2699,"Oxytocin-like receptor, 7tm_1 domain",108302
2700,"PI3K p110 beta/p85 alpha, SH2 domain",107936
2701,"Lactoperoxidase, An_peroxidase domain",105560
2702,"Phosphodiesterase 4B, PDEase_I domain",10600
2703,"Phosphodiesterase 6A, PDEase_I domain",11515
2704,"Sphingosine kinase 1, DAGK_cat domain",107622
2705,"Uncharacterized protein, 7tm_1 domain",106573
2706,"Uncharacterized protein, 7tm_1 domain",106576
2708,"Carboxylesterase 1D, COesterase domain",108149
2709,"Casein kinase II alpha, Pkinase domain",20147
2710,"Dihydrofolate reductase, DHFR_1 domain",108300
2711,"Leukocyte proteinase 3, Trypsin domain",11413
2712,"Ryanodine receptor 3, Ion_trans domain",10419
2713,"Thymidine kinase, cytosolic, TK domain",12706
2714,"Thymidine kinase, cytosolic, TK domain",108265
2715,"Acetylcholinesterase, COesterase domain",105519
2716,"Acetylcholinesterase, COesterase domain",105533
2717,"Acetylcholinesterase, COesterase domain",105534
2718,"Acetylcholinesterase, COesterase domain",106655
2719,"Acetylcholinesterase, COesterase domain",108263
2720,"Ecdysone receptor, Hormone_recep domain",10462
2721,"Ecdysone receptor, Hormone_recep domain",105550
2722,"Ecdysone receptor, Hormone_recep domain",106719
2723,"Ecdysone receptor, Hormone_recep domain",106720
2724,"Ecdysone receptor, Hormone_recep domain",106722
2725,"Ecdysone receptor, Hormone_recep domain",106723
2726,"Ecdysone receptor, Hormone_recep domain",106724
2727,"Ecdysone receptor, Hormone_recep domain",106725
2728,"Ecdysone receptor, Hormone_recep domain",106726
2729,"Ecdysone receptor, Hormone_recep domain",106727
2730,"Ecdysone receptor, Hormone_recep domain",106728
2731,"Ecdysone receptor, Hormone_recep domain",106729
2732,"Ecdysone receptor, Hormone_recep domain",106731
2733,"Ecdysone receptor, Hormone_recep domain",106732
2734,"Ecdysone receptor, Hormone_recep domain",106733
2735,"P2X purinoceptor 1, P2X_receptor domain",100870
2736,"Purinergic receptor P2Y12, 7tm_1 domain",11000
2737,"Beta-1 adrenergic receptor, 7tm_1 domain",18063
2738,"Beta-3 adrenergic receptor, 7tm_1 domain",108044
2739,"DNMT3A2/3L complex, DNA_methylase domain",108147
2740,"DOPA decarboxylase, Pyridoxal_deC domain",83
2741,"DOPA decarboxylase, Pyridoxal_deC domain",11461
2742,"G-protein coupled receptor, 7tm_1 domain",106663
2743,"Aldehyde dehydrogenase 1A1, Aldedh domain",11130
2744,"Heat shock protein Hsp-16.2, HSP20 domain",105141
2745,"LSD1/CoREST complex, Amino_oxidase domain",108118
2746,"Thioredoxin reductase, Pyr_redox_2 domain",107604
2747,"c-Jun N-terminal kinase 3, Pkinase domain",20110
2748,"Alpha-1b adrenergic receptor, 7tm_1 domain",10652
2749,"Alpha-L-fucosidase I, Alpha_L_fucos domain",11401
2750,"C-C chemokine receptor type 1, 7tm_1 domain",100873
2751,"C-C chemokine receptor type 5, 7tm_1 domain",108255
2752,"Dihydroorotate dehydrogenase, DHO_dh domain",11581
2753,"G-protein coupled receptor 35, 7tm_1 domain",107606
2754,"G-protein coupled receptor 39, 7tm_1 domain",107977
2755,"Vitamin D3 receptor A, Hormone_recep domain",108257
2756,"G-protein coupled receptor 119, 7tm_1 domain",107989
2757,"G-protein coupled receptor 183, 7tm_1 domain",108311
2758,"G-protein coupled receptor 183, 7tm_1 domain",108312
2759,"N-arachidonyl glycine receptor, 7tm_1 domain",107601
2760,"Thymidylate synthase, Thymidylat_synt domain",107960
2761,"Thymidylate synthase, Thymidylat_synt domain",108292
2762,"Trans-cinnamate 4-monooxygenase, p450 domain",105541
2763,"Trans-cinnamate 4-monooxygenase, p450 domain",105542
2764,"Beta-lactamase SHV-95, Beta-lactamase2 domain",105516
2765,"Glucose-6-phosphate translocase, MFS_1 domain",108256
2766,"Histidine decarboxylase, Pyridoxal_deC domain",108298
2767,"Liver carboxylesterase B-1, COesterase domain",106642
2768,"P450 sterol 14-alpha-demethylase, p450 domain",106575
2769,"Proteinase-activated receptor 2, 7tm_1 domain",107662
2770,"Casein kinase II alpha (prime), Pkinase domain",20028
2771,"Cysteinyl leukotriene receptor 2, 7tm_1 domain",10015
2772,"G protein-coupled receptor GPR35, 7tm_1 domain",107605
2773,"Replicase polyprotein 1a, Peptidase_C30 domain",108271
2774,"Nuclear receptor ROR-beta, Hormone_recep domain",107979
2775,"Cytochrome P450 14alpha-demethylase, p450 domain",106545
2776,"Glycogen synthase kinase-3 alpha, Pkinase domain",105418
2777,"Ileal sodium/bile acid cotransporter, SBF domain",104627
2778,"Nuclear receptor ROR-alpha, Hormone_recep domain",101591
2779,"Nuclear receptor ROR-gamma, Hormone_recep domain",103664
2780,"Allene oxide synthase, chloroplastic, p450 domain",105546
2781,"Histone deacetylase 3/NCoR1, Hist_deacetyl domain",107910
2782,"Choline/ethanolamine kinase, Choline_kinase domain",108033
2783,"Serotonin 3 (5-HT3) receptor, Neur_chan_LBD domain",105029
2784,"Catechol O-methyltransferase, Methyltransf_3 domain",108370
2785,"Estradiol 17-beta-dehydrogenase 2, adh_short domain",104366
2786,"G protein-coupled receptor kinase 5, Pkinase domain",102420
2787,"Muscarinic acetylcholine receptor DM1, 7tm_1 domain",106611
2788,"Penicillin-binding protein 3, Transpeptidase domain",108031
2789,"Penicillin-binding protein 4, Transpeptidase domain",108030
2790,"Protoporphyrinogen IX oxidase, Amino_oxidase domain",105521
2791,"Protoporphyrinogen IX oxidase, Amino_oxidase domain",106656
2793,"Dual specificity protein phosphatase 10, DSPc domain",107617
2794,"Dual specificity protein phosphatase 15, DSPc domain",107613
2795,"Dual specificity protein phosphatase 23, DSPc domain",107612
2796,"Dual specificity protein phosphatase 26, DSPc domain",105561
2797,"Penicillin-binding protein 1A, Transpeptidase domain",108353
2798,"Probable G-protein coupled receptor 52, 7tm_1 domain",108391
2799,"Serine/threonine-protein kinase WNK3, Pkinase domain",102400
2800,"Trophozoite cysteine proteinase, Peptidase_C1 domain",106615
2801,"Gonadotropin-releasing hormone receptor, 7tm_1 domain",108267
2802,"Histone acetyltransferase GCN5, Acetyltransf_1 domain",100876
2803,"Platelet-derived growth factor subunit A, PDGF domain",108150
2804,"Platelet-derived growth factor subunit B, PDGF domain",107993
2805,"Protein-tyrosine phosphatase 1B, Y_phosphatase domain",11518
2806,"Sphingosine-1-phosphate lyase 1, Pyridoxal_deC domain",108363
2807,"Tyrosyl-DNA phosphodiesterase 2, Exo_endo_phos domain",105247
2808,"4-hydroxyphenylpyruvate dioxygenase, Glyoxalase domain",105530
2809,"Arylamine N-acetyltransferase 2, Acetyltransf_2 domain",108305
2810,"Ace-orthologous acetylcholinesterase, COesterase domain",106658
2811,"Tyrosine-protein phosphatase yopH, Y_phosphatase domain",100641
2812,"Indolethylamine N-methyltransferase, NNMT_PNMT_TEMT domain",10279
2813,"Indolethylamine N-methyltransferase, NNMT_PNMT_TEMT domain",108264
2814,"STE20-like serine/threonine-protein kinase, Pkinase domain",105419
2815,"Acyl coenzyme A:cholesterol acyltransferase 1, MBOAT domain",11202
2816,"DNA (cytosine-5)-methyltransferase 3A, DNA_methylase domain",322
2817,"Peptidyl-prolyl cis-trans isomerase C, Pro_isomerase domain",107654
2818,"3-oxoacyl-(Acyl-carrier protein) reductase, adh_short domain",107660
2819,"Alkaline phosphatase, placental-like, Alk_phosphatase domain",108022
2820,"Lysine-specific histone demethylase 1B, Amino_oxidase domain",104419
2821,"Aldehyde dehydrogenase dimeric NADP-preferring, Aldedh domain",11131
2822,"Non-receptor tyrosine-protein kinase TYK2, Pkinase_Tyr domain",105608
2823,"Protein arginine N-methyltransferase 1, Methyltransf_31 domain",103589
2824,"Short transient receptor potential channel 3, Ion_trans domain",107641
2825,"Short transient receptor potential channel 6, Ion_trans domain",107640
2826,"Alkaline phosphatase tissue-nonspecific, Alk_phosphatase domain",12778
2827,"Extended-spectrum beta-lactamase SHV-48, Beta-lactamase2 domain",105517
2828,"Protoporphyrinogen oxidase, chloroplastic, Amino_oxidase domain",106599
2829,"Acetylcholine receptor subunit beta-like 2, Neur_chan_LBD domain",106614
2830,"Testis-specific serine/threonine-protein kinase 2, Pkinase domain",102391
2831,"1-aminocyclopropane-1-carboxylate synthase 5, Aminotran_1_2 domain",105532
2832,"Receptor-type tyrosine-protein phosphatase S, Y_phosphatase domain",107614
2833,"Acetylcholine receptor protein epsilon chain , Neur_chan_LBD domain",10640
2834,"Nicotinic acetylcholine receptor alpha2/beta2, Neur_chan_LBD domain",107884
2835,"Nicotinic acetylcholine receptor alpha2/beta4, Neur_chan_LBD domain",107885
2836,"Nuclear receptor subfamily 1 group D member 1, Hormone_recep domain",104468
2837,"Receptor-type tyrosine-protein phosphatase mu, Y_phosphatase domain",100623
2838,"Spermidine/spermine N(1)-acetyltransferase 1, Acetyltransf_1 domain",12678
2839,"Mitogen-activated protein kinase kinase kinase 11, Pkinase_Tyr domain",107667
2840,"Nicotinic acetylcholine receptor alpha-4/beta-2, Neur_chan_LBD domain",108396
2841,"Nicotinic acetylcholine receptor alpha8 subunit, Neur_chan_LBD domain",106581
2842,"Nicotinic acetylcholine receptor alpha9/alpha10, Neur_chan_LBD domain",107888
2843,"Nicotinic acetylcholine receptor alpha 5 subunit, Neur_chan_LBD domain",106552
2844,"Potassium voltage-gated channel subfamily H member 2, Ion_trans domain",107964
2845,"Tyrosine-protein phosphatase non-receptor type 3, Y_phosphatase domain",107615
2846,"Mitotic checkpoint serine/threonine-protein kinase BUB1, Pkinase domain",104146
2847,"Voltage-gated L-type calcium channel alpha-1D subunit, Ion_trans domain",11158
2848,"Alkaline phosphatase, tissue-nonspecific isozyme, Alk_phosphatase domain",107629
2849,"Microtubule-associated serine/threonine-protein kinase 3, Pkinase domain",107645
2850,"GMP-stimulated 3',5'-cyclic nucleotide phosphodiesterase, PDEase_I domain",107974
2851,"Nicotinic acetylcholine receptor alpha3/beta4/alpha5, Neur_chan_LBD domain",108129
2852,"Nicotinic acetylcholine receptor alpha4/beta2/alpha5, Neur_chan_LBD domain",107887
2853,"Nicotinic acetylcholine receptor alpha6/alpha3/beta4, Neur_chan_LBD domain",108132
2854,"Nicotinic acetylcholine receptor alpha6/alpha3/beta4, Neur_chan_LBD domain",108141
2855,"Voltage-dependent L-type calcium channel subunit alpha-1C, Ion_trans domain",106600
2856,"Zeta-carotene desaturase, chloroplastic/chromoplastic, Amino_oxidase domain",105540
2857,"Neuronal acetylcholine receptor protein alpha-4 subunit, Neur_chan_LBD domain",100148
2858,"Nicotinic acetylcholine receptor alpha6/alpha3/beta2/beta3, Neur_chan_LBD domain",108131
2859,"Transient receptor potential cation channel subfamily M member 2, Ion_trans domain",103516
2860,"Transient receptor potential cation channel subfamily M member 8, Ion_trans domain",107992
2944,"P-protein, CM_2 domain",109500
2945,"Plasmepsin V, Asp domain",109726
2946,"Neuraminidase, Neur domain",109720
2947,"NK-3 receptor, 7tm_1 domain",109608
2948,"Protein Gpr39, 7tm_1 domain",107978
2949,"AGAP002992-PA, Pro_CA domain",109570
2950,"Cathepsin H, Peptidase_C1 domain",109444
2951,"Cytochrome P450 2A6, p450 domain",20073
2952,"Jak1 protein, Pkinase_Tyr domain",109515
2953,"Peptidase 1, Peptidase_C1 domain",109528
2954,"Hemagglutinin, Hemagglutinin domain",106592
2955,"Phospholipase C-gamma-1, SH2 domain",11943
2956,"Glucose transporter, Sugar_tr domain",109669
2957,"Vanilloid receptor, Ion_trans domain",10260
2958,"Apoptosis regulator BAX, Bcl-2 domain",100916
2959,"Casein kinase I delta, Pkinase domain",100132
2960,"Neuromedin-U receptor 1, 7tm_1 domain",103121
2961,"Neuromedin-U receptor 1, 7tm_1 domain",109540
2962,"Neuromedin-U receptor 2, 7tm_1 domain",103075
2963,"Neuromedin-U receptor 2, 7tm_1 domain",109541
2964,"Coagulation factor VII, Trypsin domain",109511
2965,"Prostaglandin E synthase, MAPEG domain",109495
2966,"Vanilloid receptor 1, Ion_trans domain",100442
2967,"Vasopressin V1a receptor, 7tm_1 domain",109593
2968,"Acetylcholinesterase, COesterase domain",106590
2969,"FK506-binding protein 1B, FKBP_C domain",10257
2970,"Folate receptor beta, Folate_rec domain",20077
2971,"LIM domain kinase 1, Pkinase_Tyr domain",109573
2972,"Folate receptor alpha, Folate_rec domain",10103
2973,"Free fatty acid receptor 4, 7tm_1 domain",109428
2974,"G protein-coupled receptor, 7tm_1 domain",109734
2975,"Deoxyribonuclease-1, Exo_endo_phos domain",109543
2976,"Casein kinase 1, delta tv1, Pkinase domain",106594
2977,"Activin receptor type-1, Pkinase_Tyr domain",109183
2978,"G-protein coupled receptor 39, 7tm_1 domain",109498
2979,"Casein kinase I isoform alpha, Pkinase domain",109482
2980,"Proteinase activated receptor 4, 7tm_1 domain",18071
2981,"Rho-associated protein kinase, Pkinase domain",104981
2982,"6-phospho-1-fructokinase, putative, PFK domain",108019
2983,"Chemokine (C-C motif) receptor 1, 7tm_1 domain",109478
2984,"Lysophosphatidic acid receptor 4, 7tm_1 domain",109462
2985,"Methionine aminopeptidase, Peptidase_M24 domain",109486
2986,"Kynurenine 3-monooxygenase, FAD_binding_3 domain",11504
2987,"Kynurenine 3-monooxygenase, FAD_binding_3 domain",109577
2988,"Sodium-dependent proline transporter, SNF domain",109456
2989,"Sphingosine 1-phosphate receptor 1, 7tm_1 domain",109730
2990,"Sphingosine-1-phosphate receptor 1, 7tm_1 domain",109735
2991,"Lactase-phlorizin hydrolase, Glyco_hydro_1 domain",103059
2992,"Matrix metalloproteinase 17, Peptidase_M10 domain",17147
2993,"Hepatocyte growth factor activator, Trypsin domain",109514
2994,"Monoacylglycerol lipase ABHD12, Hydrolase_4 domain",101218
2995,"Ribosomal protein S6 kinase alpha-2, Pkinase domain",109544
2996,"Inosine-5'-monophosphate dehydrogenase, IMPDH domain",109471
2997,"Probable G-protein coupled receptor 88, 7tm_1 domain",109566
2998,"Serine/threonine-protein kinase Sgk2, Pkinase domain",101557
2999,"Subtilisin-like serine protease, Peptidase_S8 domain",109443
3000,"Histone acetyltransferase PCAF, Acetyltransf_1 domain",100875
3001,"4-hydroxyphenylpyruvate dioxygenase, Glyoxalase domain",123
3002,"Aldose reductase-related protein 1, Aldo_ket_red domain",109605
3003,"Formyl peptide receptor-related sequence 1, 7tm_1 domain",109574
3004,"Sn1-specific diacylglycerol lipase alpha, Lipase_3 domain",101098
3005,"DNA (cytosine-5)-methyltransferase 1, DNA_methylase domain",109519
3006,"Arachidonate 5-lipoxygenase-activating protein, MAPEG domain",109591
3007,"Double-strand break repair protein MRE11A, Metallophos domain",109117
3008,"Sodium channel protein type 9 subunit alpha, Ion_trans domain",109594
3009,"Equilibrative nucleoside transporter 2, Nucleoside_tran domain",103616
3010,"Mas-related G-protein coupled receptor member X1, 7tm_1 domain",109489
3011,"Mas-related G-protein coupled receptor member X1, 7tm_1 domain",109490
3012,"Signal transducer and activator of transcription 5B, SH2 domain",101347
3013,"Voltage-gated potassium channel subunit Kv7.1, Ion_trans domain",12930
3014,"Testis-specific serine/threonine-protein kinase 3, Pkinase domain",109599
3015,"Receptor-type tyrosine-protein phosphatase R, Y_phosphatase domain",109611
3016,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial, p450 domain",109473
3017,"Nuclear receptor subfamily 1 group I member 3, Hormone_recep domain",100997
3018,"Sodium-dependent neutral amino acid transporter B(0)AT2, SNF domain",109513
3019,"Ubiquitin carboxyl-terminal hydrolase isozyme L5, Peptidase_C12 domain",109575
3020,"Tyrosine-protein phosphatase non-receptor type 14, Y_phosphatase domain",109453
3021,"Tyrosine-protein phosphatase non-receptor type 18, Y_phosphatase domain",109521
3022,"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1, Rib_hydrolayse domain",109609
3023,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial, Pro_isomerase domain",109465
3024,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase, Alpha-amylase domain",108025
